entity_type,entity_id,timestamp,attributes,lastfm_username,gender,age,country,playcount,playlists,subscribertype
user,32812,1163018287,"{'lastfm_username': 'sleepycom', 'gender': 'm', 'age': 30, 'country': 'RU', 'playcount': 99358, 'playlists': 2, 'subscribertype': 'base'}",sleepycom,m,30,RU,99358,2,base
user,9197,1224504012,"{'lastfm_username': 'dragula15', 'gender': 'm', 'age': 21, 'country': 'AU', 'playcount': 64545, 'playlists': 3, 'subscribertype': 'base'}",dragula15,m,21,AU,64545,3,base
user,28401,1191791632,"{'lastfm_username': 'polawitch', 'gender': 'f', 'age': 30, 'country': 'CL', 'playcount': 98970, 'playlists': 2, 'subscribertype': 'base'}",polawitch,f,30,CL,98970,2,base
user,3932,1237060154,"{'lastfm_username': 'Bixi_Vans', 'gender': 'f', 'age': 21, 'country': 'UA', 'playcount': 47826, 'playlists': 2, 'subscribertype': 'base'}",Bixi_Vans,f,21,UA,47826,2,base
user,36461,1159716625,"{'lastfm_username': 'trommelpeter', 'gender': 'm', 'age': 47, 'country': 'DE', 'playcount': 136662, 'playlists': 7, 'subscribertype': 'base'}",trommelpeter,m,47,DE,136662,7,base
user,33292,1121650583,"{'lastfm_username': 'soulful_terrain', 'gender': 'f', 'age': 26, 'country': 'US', 'playcount': 55978, 'playlists': 2, 'subscribertype': 'base'}",soulful_terrain,f,26,US,55978,2,base
user,35343,1162184830,"{'lastfm_username': 'the_glitterline', 'gender': 'f', 'age': 27, 'country': 'UK', 'playcount': 41231, 'playlists': 4, 'subscribertype': 'base'}",the_glitterline,f,27,UK,41231,4,base
user,33118,1114029650,"{'lastfm_username': 'solent64', 'gender': 'm', 'age': 60, 'country': 'UK', 'playcount': 96062, 'playlists': 18, 'subscribertype': 'base'}",solent64,m,60,UK,96062,18,base
user,37486,1210653669,"{'lastfm_username': 'vgmadrigal', 'gender': 'f', 'age': 40, 'country': 'MX', 'playcount': 49760, 'playlists': 15, 'subscribertype': 'base'}",vgmadrigal,f,40,MX,49760,15,base
user,27536,1227562008,"{'lastfm_username': 'paul-sp', 'gender': 'm', 'age': 0, 'country': 'BR', 'playcount': 326662, 'playlists': 7, 'subscribertype': 'premium'}",paul-sp,m,0,BR,326662,7,premium
user,9938,1195041061,"{'lastfm_username': 'Eil33n', 'gender': 'f', 'age': 29, 'country': 'BG', 'playcount': 57448, 'playlists': 2, 'subscribertype': 'base'}",Eil33n,f,29,BG,57448,2,base
user,25762,1147189113,"{'lastfm_username': 'nickpozek', 'gender': 'n', 'age': 30, 'country': '', 'playcount': 64019, 'playlists': 2, 'subscribertype': 'base'}",nickpozek,n,30,,64019,2,base
user,7565,1221039494,"{'lastfm_username': 'darkjavier', 'gender': 'm', 'age': 22, 'country': 'ES', 'playcount': 61375, 'playlists': 41, 'subscribertype': 'base'}",darkjavier,m,22,ES,61375,41,base
user,38272,1129833115,"{'lastfm_username': 'whoopsmak', 'gender': 'm', 'age': 25, 'country': '', 'playcount': 36992, 'playlists': 2, 'subscribertype': 'base'}",whoopsmak,m,25,,36992,2,base
user,1454,1263988338,"{'lastfm_username': 'Ampersande', 'gender': 'm', 'age': 25, 'country': 'SG', 'playcount': 26020, 'playlists': 5, 'subscribertype': 'base'}",Ampersande,m,25,SG,26020,5,base
user,39437,1291594215,"{'lastfm_username': 'zackled', 'gender': 'm', 'age': 19, 'country': 'US', 'playcount': 22129, 'playlists': 2, 'subscribertype': 'base'}",zackled,m,19,US,22129,2,base
user,15774,1231278652,"{'lastfm_username': 'I-Sacs1987', 'gender': 'm', 'age': 27, 'country': 'DE', 'playcount': 37303, 'playlists': 2, 'subscribertype': 'base'}",I-Sacs1987,m,27,DE,37303,2,base
user,36790,1240846142,"{'lastfm_username': 'Ughel1', 'gender': 'm', 'age': 22, 'country': 'FI', 'playcount': 39088, 'playlists': 5, 'subscribertype': 'base'}",Ughel1,m,22,FI,39088,5,base
user,30040,1214520937,"{'lastfm_username': 'Riinadi', 'gender': 'f', 'age': 21, 'country': 'FI', 'playcount': 40571, 'playlists': 5, 'subscribertype': 'base'}",Riinadi,f,21,FI,40571,5,base
user,7742,1236617748,"{'lastfm_username': 'DavidDurante', 'gender': 'm', 'age': 33, 'country': 'UK', 'playcount': 195887, 'playlists': 2, 'subscribertype': 'base'}",DavidDurante,m,33,UK,195887,2,base
user,38840,1304293462,"{'lastfm_username': 'xmabaitx', 'gender': 'm', 'age': 34, 'country': 'US', 'playcount': 18899, 'playlists': 8, 'subscribertype': 'base'}",xmabaitx,m,34,US,18899,8,base
user,12529,1155461642,"{'lastfm_username': 'garageolympo', 'gender': 'm', 'age': 43, 'country': 'TR', 'playcount': 46030, 'playlists': 2, 'subscribertype': 'base'}",garageolympo,m,43,TR,46030,2,base
user,7103,1180845156,"{'lastfm_username': 'cyclopsrocker', 'gender': 'f', 'age': 32, 'country': 'US', 'playcount': 304304, 'playlists': 4, 'subscribertype': 'base'}",cyclopsrocker,f,32,US,304304,4,base
user,20635,1122896449,"{'lastfm_username': 'lml', 'gender': 'f', 'age': 31, 'country': 'US', 'playcount': 61390, 'playlists': 4, 'subscribertype': 'base'}",lml,f,31,US,61390,4,base
user,6163,1216889324,"{'lastfm_username': 'Cinemantique', 'gender': 'm', 'age': 30, 'country': 'RU', 'playcount': 24247, 'playlists': 5, 'subscribertype': 'base'}",Cinemantique,m,30,RU,24247,5,base
user,34782,1252007938,"{'lastfm_username': 'Tarkyriathan', 'gender': 'm', 'age': 23, 'country': 'RU', 'playcount': 54119, 'playlists': 2, 'subscribertype': 'base'}",Tarkyriathan,m,23,RU,54119,2,base
user,31695,1218978244,"{'lastfm_username': 'Sekhtrenil', 'gender': 'm', 'age': 23, 'country': 'FI', 'playcount': 33287, 'playlists': 2, 'subscribertype': 'base'}",Sekhtrenil,m,23,FI,33287,2,base
user,31776,1163443456,"{'lastfm_username': 'sequencers', 'gender': 'f', 'age': 33, 'country': 'SE', 'playcount': 26070, 'playlists': 2, 'subscribertype': 'base'}",sequencers,f,33,SE,26070,2,base
user,7967,1157268502,"{'lastfm_username': 'December1215', 'gender': 'm', 'age': 20, 'country': 'US', 'playcount': 25423, 'playlists': 2, 'subscribertype': 'base'}",December1215,m,20,US,25423,2,base
user,5576,1295351192,"{'lastfm_username': 'Cervi-Chan', 'gender': 'f', 'age': 31, 'country': 'DE', 'playcount': 33352, 'playlists': 2, 'subscribertype': 'base'}",Cervi-Chan,f,31,DE,33352,2,base
user,8861,1212748028,"{'lastfm_username': 'dlopes7', 'gender': 'm', 'age': 25, 'country': 'BR', 'playcount': 22961, 'playlists': 2, 'subscribertype': 'base'}",dlopes7,m,25,BR,22961,2,base
user,44111,1233592836,"{'lastfm_username': 'Slutgarten', 'gender': 'f', 'age': 20, 'country': 'UA', 'playcount': 133864, 'playlists': 4, 'subscribertype': 'base'}",Slutgarten,f,20,UA,133864,4,base
user,3960,1194702476,"{'lastfm_username': 'bl33d_lik3_m3', 'gender': 'f', 'age': 25, 'country': 'RO', 'playcount': 74231, 'playlists': 3, 'subscribertype': 'base'}",bl33d_lik3_m3,f,25,RO,74231,3,base
user,32284,1115119220,"{'lastfm_username': 'shoxrocks', 'gender': 'm', 'age': 33, 'country': 'DE', 'playcount': 47798, 'playlists': 3, 'subscribertype': 'base'}",shoxrocks,m,33,DE,47798,3,base
user,36990,1215387612,"{'lastfm_username': 'UponDoom', 'gender': 'm', 'age': 19, 'country': 'US', 'playcount': 175339, 'playlists': 2, 'subscribertype': 'base'}",UponDoom,m,19,US,175339,2,base
user,41687,1161829605,"{'lastfm_username': 'UnderTheGun64', 'gender': 'f', 'age': 23, 'country': 'US', 'playcount': 77329, 'playlists': 7, 'subscribertype': 'base'}",UnderTheGun64,f,23,US,77329,7,base
user,21580,1131409313,"{'lastfm_username': 'MagNation', 'gender': 'n', 'age': 39, 'country': 'SE', 'playcount': 65764, 'playlists': 2, 'subscribertype': 'base'}",MagNation,n,39,SE,65764,2,base
user,32329,1217787112,"{'lastfm_username': 'sicilybiskuy', 'gender': 'f', 'age': 23, 'country': 'DE', 'playcount': 24159, 'playlists': 2, 'subscribertype': 'base'}",sicilybiskuy,f,23,DE,24159,2,base
user,20631,1267769123,"{'lastfm_username': 'lmcreynolds', 'gender': 'f', 'age': 23, 'country': 'CA', 'playcount': -1, 'playlists': 2, 'subscribertype': 'base'}",lmcreynolds,f,23,CA,-1,2,base
user,19125,1213554565,"{'lastfm_username': 'kravi4ka', 'gender': 'f', 'age': 36, 'country': 'US', 'playcount': 8407, 'playlists': 2, 'subscribertype': 'base'}",kravi4ka,f,36,US,8407,2,base
user,589,1152821981,"{'lastfm_username': 'agape_eternal', 'gender': 'f', 'age': 26, 'country': 'US', 'playcount': 105797, 'playlists': 2, 'subscribertype': 'base'}",agape_eternal,f,26,US,105797,2,base
user,37720,1121587578,"{'lastfm_username': 'vital_nrg', 'gender': 'm', 'age': 31, 'country': 'RU', 'playcount': 60655, 'playlists': 6, 'subscribertype': 'base'}",vital_nrg,m,31,RU,60655,6,base
user,33450,1217882320,"{'lastfm_username': 'Spidercam82', 'gender': 'm', 'age': 32, 'country': 'US', 'playcount': 29614, 'playlists': 2, 'subscribertype': 'base'}",Spidercam82,m,32,US,29614,2,base
user,39725,1237152733,"{'lastfm_username': 'zipperle', 'gender': 'm', 'age': 23, 'country': 'DE', 'playcount': 45740, 'playlists': 2, 'subscribertype': 'base'}",zipperle,m,23,DE,45740,2,base
user,10183,1154286803,"{'lastfm_username': 'ellie147', 'gender': 'f', 'age': 32, 'country': 'US', 'playcount': 70223, 'playlists': 10, 'subscribertype': 'base'}",ellie147,f,32,US,70223,10,base
user,14194,1213621275,"{'lastfm_username': 'headupkaiowas', 'gender': 'm', 'age': 29, 'country': 'US', 'playcount': 251614, 'playlists': 2, 'subscribertype': 'base'}",headupkaiowas,m,29,US,251614,2,base
user,9321,1181559461,"{'lastfm_username': 'Droideka_1', 'gender': 'm', 'age': 22, 'country': 'AT', 'playcount': 67702, 'playlists': 2, 'subscribertype': 'base'}",Droideka_1,m,22,AT,67702,2,base
user,18985,1204490167,"{'lastfm_username': 'Konkelberryfinn', 'gender': 'm', 'age': 22, 'country': 'SE', 'playcount': 14483, 'playlists': 4, 'subscribertype': 'base'}",Konkelberryfinn,m,22,SE,14483,4,base
user,30057,1138040080,"{'lastfm_username': 'rilley_elf', 'gender': 'm', 'age': 27, 'country': 'DE', 'playcount': 489472, 'playlists': 4, 'subscribertype': 'base'}",rilley_elf,m,27,DE,489472,4,base
user,7097,1180379929,"{'lastfm_username': 'Cyblob', 'gender': 'm', 'age': 24, 'country': 'UK', 'playcount': 46032, 'playlists': 2, 'subscribertype': 'base'}",Cyblob,m,24,UK,46032,2,base
user,12157,1267483845,"{'lastfm_username': 'frikiloko', 'gender': 'm', 'age': 35, 'country': 'ES', 'playcount': 33351, 'playlists': 3, 'subscribertype': 'base'}",frikiloko,m,35,ES,33351,3,base
user,21138,1236561976,"{'lastfm_username': 'luismagnaponce', 'gender': 'm', 'age': 33, 'country': 'CL', 'playcount': 12064, 'playlists': 2, 'subscribertype': 'base'}",luismagnaponce,m,33,CL,12064,2,base
user,13811,1148666799,"{'lastfm_username': 'h4VARD', 'gender': 'm', 'age': 29, 'country': 'DE', 'playcount': 341964, 'playlists': 2, 'subscribertype': 'base'}",h4VARD,m,29,DE,341964,2,base
user,9899,1259716332,"{'lastfm_username': 'egnurgtsop', 'gender': 'm', 'age': 33, 'country': 'ID', 'playcount': 62643, 'playlists': 4, 'subscribertype': 'base'}",egnurgtsop,m,33,ID,62643,4,base
user,35427,1262720676,"{'lastfm_username': 'TheMirf', 'gender': 'm', 'age': 27, 'country': 'DE', 'playcount': 103560, 'playlists': 2, 'subscribertype': 'base'}",TheMirf,m,27,DE,103560,2,base
user,22891,1119132312,"{'lastfm_username': 'MEK711', 'gender': 'm', 'age': 28, 'country': 'US', 'playcount': 48253, 'playlists': 2, 'subscribertype': 'base'}",MEK711,m,28,US,48253,2,base
user,20375,1142216558,"{'lastfm_username': 'lilygrove', 'gender': 'f', 'age': 25, 'country': 'US', 'playcount': 49061, 'playlists': 3, 'subscribertype': 'premium'}",lilygrove,f,25,US,49061,3,premium
user,7393,1321292542,"{'lastfm_username': 'daniel-metal', 'gender': 'm', 'age': 20, 'country': 'BR', 'playcount': 78750, 'playlists': 2, 'subscribertype': 'base'}",daniel-metal,m,20,BR,78750,2,base
user,24176,1163167643,"{'lastfm_username': 'moogmonkey', 'gender': 'm', 'age': 42, 'country': 'UK', 'playcount': 89318, 'playlists': 3, 'subscribertype': 'base'}",moogmonkey,m,42,UK,89318,3,base
user,13291,1248405491,"{'lastfm_username': 'go_slowly', 'gender': 'f', 'age': 23, 'country': 'CL', 'playcount': 24696, 'playlists': 3, 'subscribertype': 'base'}",go_slowly,f,23,CL,24696,3,base
user,28338,1241281134,"{'lastfm_username': 'pmtheclouds', 'gender': 'f', 'age': 27, 'country': 'UK', 'playcount': 5008, 'playlists': 5, 'subscribertype': 'base'}",pmtheclouds,f,27,UK,5008,5,base
user,12091,1153737968,"{'lastfm_username': 'freedomeagle', 'gender': 'm', 'age': 38, 'country': 'UK', 'playcount': 54074, 'playlists': 3, 'subscribertype': 'base'}",freedomeagle,m,38,UK,54074,3,base
user,18692,1224501902,"{'lastfm_username': 'Kishki', 'gender': 'm', 'age': 21, 'country': '', 'playcount': 50971, 'playlists': 2, 'subscribertype': 'base'}",Kishki,m,21,,50971,2,base
user,16408,1216566956,"{'lastfm_username': 'jazzygabin', 'gender': 'm', 'age': 58, 'country': '', 'playcount': 111558, 'playlists': 7, 'subscribertype': 'base'}",jazzygabin,m,58,,111558,7,base
user,12674,1253620034,"{'lastfm_username': 'geezzzer', 'gender': 'm', 'age': 27, 'country': 'RU', 'playcount': 15983, 'playlists': 2, 'subscribertype': 'base'}",geezzzer,m,27,RU,15983,2,base
user,1437,1104257728,"{'lastfm_username': 'amnesiac84', 'gender': 'm', 'age': 30, 'country': 'DE', 'playcount': 58660, 'playlists': 2, 'subscribertype': 'base'}",amnesiac84,m,30,DE,58660,2,base
user,5019,1180761342,"{'lastfm_username': 'cadilacgrills28', 'gender': 'm', 'age': 23, 'country': 'US', 'playcount': 82885, 'playlists': 3, 'subscribertype': 'base'}",cadilacgrills28,m,23,US,82885,3,base
user,32827,1185112083,"{'lastfm_username': 'slideyfoot', 'gender': 'm', 'age': 33, 'country': 'UK', 'playcount': 113821, 'playlists': 2, 'subscribertype': 'base'}",slideyfoot,m,33,UK,113821,2,base
user,3094,1258541880,"{'lastfm_username': 'Ballabama', 'gender': 'f', 'age': 17, 'country': 'RU', 'playcount': 12903, 'playlists': 5, 'subscribertype': 'base'}",Ballabama,f,17,RU,12903,5,base
user,15873,1247707650,"{'lastfm_username': 'itmustbemiriam', 'gender': 'f', 'age': 25, 'country': 'US', 'playcount': 79392, 'playlists': 6, 'subscribertype': 'base'}",itmustbemiriam,f,25,US,79392,6,base
user,24515,1219940686,"{'lastfm_username': 'MrsGreenBanana', 'gender': 'f', 'age': 22, 'country': 'CZ', 'playcount': 11487, 'playlists': 3, 'subscribertype': 'base'}",MrsGreenBanana,f,22,CZ,11487,3,base
user,35181,1222443043,"{'lastfm_username': 'The_7ndr3y', 'gender': 'm', 'age': 24, 'country': 'RO', 'playcount': 31814, 'playlists': 3, 'subscribertype': 'base'}",The_7ndr3y,m,24,RO,31814,3,base
user,34106,1209154110,"{'lastfm_username': 'subodhiitk1988', 'gender': 'm', 'age': 27, 'country': 'US', 'playcount': 85765, 'playlists': 2, 'subscribertype': 'base'}",subodhiitk1988,m,27,US,85765,2,base
user,40501,1218648494,"{'lastfm_username': 'Daelos', 'gender': 'm', 'age': 20, 'country': 'FI', 'playcount': 88168, 'playlists': 3, 'subscribertype': 'base'}",Daelos,m,20,FI,88168,3,base
user,3125,1209399325,"{'lastfm_username': 'bamboo_elephant', 'gender': 'f', 'age': 23, 'country': 'US', 'playcount': 23265, 'playlists': 2, 'subscribertype': 'base'}",bamboo_elephant,f,23,US,23265,2,base
user,22265,1215560345,"{'lastfm_username': 'martulinda', 'gender': 'f', 'age': 30, 'country': 'PL', 'playcount': 96917, 'playlists': 2, 'subscribertype': 'base'}",martulinda,f,30,PL,96917,2,base
user,19769,1191535978,"{'lastfm_username': 'lauritaaa92', 'gender': 'f', 'age': 22, 'country': 'AR', 'playcount': 86137, 'playlists': 3, 'subscribertype': 'base'}",lauritaaa92,f,22,AR,86137,3,base
user,25857,1192169074,"{'lastfm_username': 'nikarim', 'gender': 'm', 'age': 28, 'country': 'TR', 'playcount': 28147, 'playlists': 2, 'subscribertype': 'base'}",nikarim,m,28,TR,28147,2,base
user,5962,1209815255,"{'lastfm_username': 'chloesaurus', 'gender': 'f', 'age': 22, 'country': 'IE', 'playcount': 73693, 'playlists': 2, 'subscribertype': 'base'}",chloesaurus,f,22,IE,73693,2,base
user,19930,1199080167,"{'lastfm_username': 'legna105', 'gender': 'f', 'age': 33, 'country': 'US', 'playcount': 76474, 'playlists': 2, 'subscribertype': 'base'}",legna105,f,33,US,76474,2,base
user,4496,1276858202,"{'lastfm_username': 'BPS-HexRx', 'gender': 'm', 'age': 22, 'country': 'UA', 'playcount': 78483, 'playlists': 3, 'subscribertype': 'base'}",BPS-HexRx,m,22,UA,78483,3,base
user,8876,1185751786,"{'lastfm_username': 'dmind1', 'gender': 'm', 'age': 29, 'country': 'UK', 'playcount': 17400, 'playlists': 2, 'subscribertype': 'base'}",dmind1,m,29,UK,17400,2,base
user,26507,1166285484,"{'lastfm_username': 'oderre', 'gender': 'f', 'age': 27, 'country': 'LV', 'playcount': 17865, 'playlists': 2, 'subscribertype': 'base'}",oderre,f,27,LV,17865,2,base
user,43689,1328255020,"{'lastfm_username': 'DreamXD', 'gender': 'f', 'age': 20, 'country': 'RU', 'playcount': 40843, 'playlists': 3, 'subscribertype': 'base'}",DreamXD,f,20,RU,40843,3,base
user,39806,1220016414,"{'lastfm_username': 'ZoNoZ', 'gender': 'm', 'age': 29, 'country': 'US', 'playcount': 29247, 'playlists': 2, 'subscribertype': 'base'}",ZoNoZ,m,29,US,29247,2,base
user,25029,1311579722,"{'lastfm_username': 'Mz2Classy4U', 'gender': 'f', 'age': 34, 'country': 'US', 'playcount': 12381, 'playlists': 2, 'subscribertype': 'base'}",Mz2Classy4U,f,34,US,12381,2,base
user,26587,1306188362,"{'lastfm_username': 'oibaF_Sousa', 'gender': 'm', 'age': 18, 'country': 'BR', 'playcount': 99458, 'playlists': 2, 'subscribertype': 'base'}",oibaF_Sousa,m,18,BR,99458,2,base
user,37750,1185794882,"{'lastfm_username': 'Vivikiwi', 'gender': 'f', 'age': 31, 'country': 'DK', 'playcount': 41734, 'playlists': 2, 'subscribertype': 'base'}",Vivikiwi,f,31,DK,41734,2,base
user,17658,1218144050,"{'lastfm_username': 'Justagirl767', 'gender': 'f', 'age': 32, 'country': 'US', 'playcount': 5476, 'playlists': 2, 'subscribertype': 'base'}",Justagirl767,f,32,US,5476,2,base
user,36866,1153915619,"{'lastfm_username': 'ummyzb', 'gender': 'f', 'age': 28, 'country': 'ID', 'playcount': 20898, 'playlists': 2, 'subscribertype': 'base'}",ummyzb,f,28,ID,20898,2,base
user,9924,1217158285,"{'lastfm_username': 'Ehsandiary', 'gender': 'm', 'age': 25, 'country': 'IR', 'playcount': 168629, 'playlists': 4, 'subscribertype': 'base'}",Ehsandiary,m,25,IR,168629,4,base
user,17724,1073248845,"{'lastfm_username': 'jvglion', 'gender': 'm', 'age': 36, 'country': 'US', 'playcount': 139114, 'playlists': 2, 'subscribertype': 'base'}",jvglion,m,36,US,139114,2,base
user,27878,1175843613,"{'lastfm_username': 'phabyola', 'gender': 'f', 'age': 25, 'country': 'BR', 'playcount': 139076, 'playlists': 5, 'subscribertype': 'base'}",phabyola,f,25,BR,139076,5,base
user,34054,1213910360,"{'lastfm_username': 'stuart73', 'gender': 'm', 'age': 41, 'country': 'UK', 'playcount': 39758, 'playlists': 2, 'subscribertype': 'base'}",stuart73,m,41,UK,39758,2,base
user,8475,1236712650,"{'lastfm_username': 'DiegoFronteck', 'gender': 'm', 'age': 30, 'country': 'BR', 'playcount': 25560, 'playlists': 2, 'subscribertype': 'base'}",DiegoFronteck,m,30,BR,25560,2,base
user,11310,1164743708,"{'lastfm_username': 'fearnosilla', 'gender': 'f', 'age': 25, 'country': 'US', 'playcount': 41625, 'playlists': 2, 'subscribertype': 'base'}",fearnosilla,f,25,US,41625,2,base
user,13928,1147521116,"{'lastfm_username': 'HamsterHuey', 'gender': 'm', 'age': 43, 'country': 'NL', 'playcount': 9669, 'playlists': 8, 'subscribertype': 'base'}",HamsterHuey,m,43,NL,9669,8,base
user,26232,1177776341,"{'lastfm_username': 'NothingIsSound4', 'gender': 'm', 'age': 22, 'country': 'UK', 'playcount': 60944, 'playlists': 2, 'subscribertype': 'base'}",NothingIsSound4,m,22,UK,60944,2,base
user,11680,1151539050,"{'lastfm_username': 'flanintheface', 'gender': 'f', 'age': 27, 'country': 'PE', 'playcount': 35254, 'playlists': 2, 'subscribertype': 'base'}",flanintheface,f,27,PE,35254,2,base
user,15581,1281619744,"{'lastfm_username': 'in_ray', 'gender': 'f', 'age': 24, 'country': 'RU', 'playcount': 17772, 'playlists': 2, 'subscribertype': 'base'}",in_ray,f,24,RU,17772,2,base
user,15878,1350064377,"{'lastfm_username': 'ItsAllintheMind', 'gender': 'f', 'age': 19, 'country': 'CL', 'playcount': 14874, 'playlists': 2, 'subscribertype': 'base'}",ItsAllintheMind,f,19,CL,14874,2,base
user,7106,1268078749,"{'lastfm_username': 'cyga225', 'gender': 'm', 'age': 19, 'country': 'PL', 'playcount': 13351, 'playlists': 3, 'subscribertype': 'base'}",cyga225,m,19,PL,13351,3,base
user,31534,1223604365,"{'lastfm_username': 'scottlewis', 'gender': 'm', 'age': 31, 'country': 'US', 'playcount': 170562, 'playlists': 2, 'subscribertype': 'base'}",scottlewis,m,31,US,170562,2,base
user,37723,1247045828,"{'lastfm_username': 'Vitelios', 'gender': 'm', 'age': 23, 'country': 'UA', 'playcount': 17754, 'playlists': 2, 'subscribertype': 'base'}",Vitelios,m,23,UA,17754,2,base
user,44679,1193715188,"{'lastfm_username': 'Killeripper', 'gender': 'm', 'age': 27, 'country': 'BR', 'playcount': 65411, 'playlists': 2, 'subscribertype': 'base'}",Killeripper,m,27,BR,65411,2,base
user,30562,1197555063,"{'lastfm_username': 'rosenkrieger', 'gender': 'm', 'age': 41, 'country': 'DE', 'playcount': 15375, 'playlists': 5, 'subscribertype': 'base'}",rosenkrieger,m,41,DE,15375,5,base
user,20169,1249674010,"{'lastfm_username': 'LewisofEngland', 'gender': 'm', 'age': 20, 'country': 'UK', 'playcount': 85816, 'playlists': 52, 'subscribertype': 'base'}",LewisofEngland,m,20,UK,85816,52,base
user,44884,1154573248,"{'lastfm_username': 'TraitorVic', 'gender': 'm', 'age': 53, 'country': 'US', 'playcount': 272519, 'playlists': 4, 'subscribertype': 'base'}",TraitorVic,m,53,US,272519,4,base
user,37122,1162652484,"{'lastfm_username': 'va_dick', 'gender': 'm', 'age': 29, 'country': 'UA', 'playcount': 67486, 'playlists': 2, 'subscribertype': 'base'}",va_dick,m,29,UA,67486,2,base
user,16960,1192585782,"{'lastfm_username': 'JNez', 'gender': 'm', 'age': 42, 'country': 'US', 'playcount': 233865, 'playlists': 10, 'subscribertype': 'base'}",JNez,m,42,US,233865,10,base
user,16178,1199400295,"{'lastfm_username': 'jamescfreeman', 'gender': 'm', 'age': 34, 'country': 'US', 'playcount': 104583, 'playlists': 3, 'subscribertype': 'premium'}",jamescfreeman,m,34,US,104583,3,premium
user,38303,1164922841,"{'lastfm_username': 'wideawake_40', 'gender': 'm', 'age': 35, 'country': 'US', 'playcount': 73324, 'playlists': 2, 'subscribertype': 'base'}",wideawake_40,m,35,US,73324,2,base
user,34710,1234870967,"{'lastfm_username': 'TAMTOrevue', 'gender': 'n', 'age': 104, 'country': 'CZ', 'playcount': 55542, 'playlists': 2, 'subscribertype': 'base'}",TAMTOrevue,n,104,CZ,55542,2,base
user,10046,1231750032,"{'lastfm_username': 'electric_exe', 'gender': 'm', 'age': 38, 'country': 'US', 'playcount': 100896, 'playlists': 6, 'subscribertype': 'base'}",electric_exe,m,38,US,100896,6,base
user,11316,1264061649,"{'lastfm_username': 'Febrizki', 'gender': 'f', 'age': 114, 'country': 'ID', 'playcount': 58305, 'playlists': 2, 'subscribertype': 'base'}",Febrizki,f,114,ID,58305,2,base
user,18349,1302524835,"{'lastfm_username': 'KenanOgan', 'gender': 'm', 'age': 23, 'country': 'UK', 'playcount': 48200, 'playlists': 2, 'subscribertype': 'base'}",KenanOgan,m,23,UK,48200,2,base
user,9093,1178814313,"{'lastfm_username': 'dorscheid', 'gender': 'm', 'age': 37, 'country': 'DE', 'playcount': 43981, 'playlists': 24, 'subscribertype': 'base'}",dorscheid,m,37,DE,43981,24,base
user,21266,1189667646,"{'lastfm_username': 'lutik1', 'gender': 'n', 'age': 24, 'country': 'UA', 'playcount': 54667, 'playlists': 2, 'subscribertype': 'base'}",lutik1,n,24,UA,54667,2,base
user,28471,1151169055,"{'lastfm_username': 'poopookachoo', 'gender': 'n', 'age': 28, 'country': 'US', 'playcount': 27771, 'playlists': 2, 'subscribertype': 'base'}",poopookachoo,n,28,US,27771,2,base
user,14475,1175293082,"{'lastfm_username': 'Hexenwulf', 'gender': 'f', 'age': 23, 'country': 'US', 'playcount': 17486, 'playlists': 4, 'subscribertype': 'base'}",Hexenwulf,f,23,US,17486,4,base
user,40838,1168116688,"{'lastfm_username': 'dna42', 'gender': 'm', 'age': 34, 'country': 'UK', 'playcount': 105421, 'playlists': 2, 'subscribertype': 'base'}",dna42,m,34,UK,105421,2,base
user,22375,1144694505,"{'lastfm_username': 'masteraj22', 'gender': 'm', 'age': 28, 'country': 'US', 'playcount': 34588, 'playlists': 2, 'subscribertype': 'base'}",masteraj22,m,28,US,34588,2,base
user,37526,1232059505,"{'lastfm_username': 'VictorGalaxy', 'gender': 'm', 'age': 28, 'country': 'UA', 'playcount': 52385, 'playlists': 3, 'subscribertype': 'base'}",VictorGalaxy,m,28,UA,52385,3,base
user,8039,1270140106,"{'lastfm_username': 'deezzel07', 'gender': 'm', 'age': 24, 'country': 'UA', 'playcount': 79180, 'playlists': 2, 'subscribertype': 'base'}",deezzel07,m,24,UA,79180,2,base
user,33686,1291872203,"{'lastfm_username': 'stardust-01', 'gender': 'm', 'age': 69, 'country': 'US', 'playcount': 9147, 'playlists': 10, 'subscribertype': 'base'}",stardust-01,m,69,US,9147,10,base
user,15205,1231381806,"{'lastfm_username': 'iguanamia', 'gender': 'm', 'age': 55, 'country': 'US', 'playcount': 6048, 'playlists': 4, 'subscribertype': 'base'}",iguanamia,m,55,US,6048,4,base
user,25153,1260146183,"{'lastfm_username': 'namespace515', 'gender': 'm', 'age': 34, 'country': 'US', 'playcount': 12809, 'playlists': 2, 'subscribertype': 'base'}",namespace515,m,34,US,12809,2,base
user,16897,1189633851,"{'lastfm_username': 'J_Jun_Jang', 'gender': 'f', 'age': 28, 'country': '', 'playcount': 14574, 'playlists': 2, 'subscribertype': 'base'}",J_Jun_Jang,f,28,,14574,2,base
user,41853,1205672651,"{'lastfm_username': 'Ido_', 'gender': 'f', 'age': 25, 'country': 'DZ', 'playcount': 110457, 'playlists': 2, 'subscribertype': 'base'}",Ido_,f,25,DZ,110457,2,base
user,42897,1211622940,"{'lastfm_username': 'kingoftheloser', 'gender': 'm', 'age': 41, 'country': 'IT', 'playcount': 59500, 'playlists': 2, 'subscribertype': 'base'}",kingoftheloser,m,41,IT,59500,2,base
